fragment_id,pH,organic_matter_percent,particle_size_um,Cd_total_mg_kg,mean_CMI,background_mean_CMI,median_CMI,background_median_CMI,log2FC_CMI,p_value,P_mobilization_or_higher,P_aging_amplified,n_group,n_background,rank,q_value_raw,q_value,minus_log10_q_raw,minus_log10_q_capped,log2FC_plot,minus_log10_q_plot,volcano_class,label
PET_COOH,7.5,2.0,100,5.0,0.03507267239761555,0.01891377241083801,0.0321972752225502,0.018287649292731398,0.8909101852295476,1.3076086907040345e-29,0.0,0.0,300,300,3167,3.3295094669521107e-29,3.328464434249276e-29,28.47775607926866,8.0,0.870604853596965,8.0,enriched mobilization risk,PET_COOH | pH 7.5 | OM 2.0% | 100 µm | Cd 5.0
PET_COOH,7.5,2.0,100,10.0,0.04215571457934309,0.022733471300126748,0.0386996214353674,0.021980900547627552,0.8909101911343136,1.307611027740787e-29,0.0,0.0,300,300,3168,3.328464434249276e-29,3.328464434249276e-29,28.47775607926866,8.0,0.9086764517943405,7.9739660621301045,enriched mobilization risk,PET_COOH | pH 7.5 | OM 2.0% | 100 µm | Cd 10.0
PET_COOH,5.5,8.0,50,0.3,0.013719575553385596,0.007509885150382437,0.0126159410767164,0.0072567782106527,0.8693730124584574,1.3722593675007886e-29,0.0,0.0,300,300,3169,3.4919215965687466e-29,3.4864954936400343e-29,28.457610891792356,8.0,0.8902411212338233,8.0,enriched mobilization risk,PET_COOH | pH 5.5 | OM 8.0% | 50 µm | Cd 0.3
PET_COOH,5.5,8.0,50,1.0,0.04041298237631093,0.02212144647256458,0.037162068346065,0.02137588359018415,0.8693730698904052,1.3722618182596198e-29,0.0,0.0,300,300,3170,3.490826278373998e-29,3.4864954936400343e-29,28.457610891792356,8.0,0.8846965318117469,7.92876155468581,enriched mobilization risk,PET_COOH | pH 5.5 | OM 8.0% | 50 µm | Cd 1.0
PET_COOH,5.5,8.0,50,2.0,0.05578082092911712,0.03053356549855837,0.0512936823237912,0.0295044875342991,0.8693730780227938,1.3722618182596198e-29,0.05333333333333334,0.0,300,300,3171,3.48972541862049e-29,3.4864954936400343e-29,28.457610891792356,8.0,0.8183224483539866,7.943336503979661,enriched mobilization risk,PET_COOH | pH 5.5 | OM 8.0% | 50 µm | Cd 2.0
PET_COOH,5.5,8.0,50,0.6,0.029087414106191787,0.015922004176376223,0.0267475550544426,0.0153853821547677,0.8693730583970952,1.3722667197899617e-29,0.0,0.0,300,300,3172,3.4886377138670404e-29,3.4864954936400343e-29,28.457610891792356,8.0,0.8892465713990922,8.0,enriched mobilization risk,PET_COOH | pH 5.5 | OM 8.0% | 50 µm | Cd 0.6
PET_COOH,5.5,8.0,50,5.0,0.07609599846976475,0.04165378197655607,0.0699746598670504,0.04024991746023695,0.8693730837321224,1.3722765229016127e-29,0.26,0.0,300,300,3173,3.4875631518054224e-29,3.4864954936400343e-29,28.457610891792356,8.0,0.8980456079588894,7.973208269258441,enriched mobilization risk,PET_COOH | pH 5.5 | OM 8.0% | 50 µm | Cd 5.0
PET_COOH,5.5,8.0,50,10.0,0.09146383702257094,0.05006590100254986,0.0841062738447766,0.0483785214043519,0.8693730863661038,1.372288776886591e-29,0.39666666666666667,0.0,300,300,3174,3.4864954936400343e-29,3.4864954936400343e-29,28.457610891792356,8.0,0.8482863527926149,7.983940604227172,enriched mobilization risk,PET_COOH | pH 5.5 | OM 8.0% | 50 µm | Cd 10.0
PET_COOH,8.0,2.0,1000,1.0,0.005694583305369922,0.0029052876097887936,0.0051935168966023,0.00281105238755955,0.97090904428998,1.4171170515405405e-29,0.0,0.0,300,300,3175,3.5992541428733606e-29,3.5935949382462013e-29,28.44447087714317,8.0,0.9765529684210703,7.924058173690259,enriched mobilization risk,PET_COOH | pH 8.0 | OM 2.0% | 1000 µm | Cd 1.0
PET_COOH,8.0,2.0,1000,0.3,0.001933221982371339,0.0009862997117029417,0.0017631177720872,0.0009543083273719,0.9709085710505883,1.4171170515405405e-29,0.0,0.0,300,300,3176,3.598120876455579e-29,3.5935949382462013e-29,28.44447087714317,8.0,0.9801805329873893,8.0,enriched mobilization risk,PET_COOH | pH 8.0 | OM 2.0% | 1000 µm | Cd 0.3
PET_COOH,8.0,2.0,1000,10.0,0.012888146549142544,0.006575331411353148,0.0117541184805813,0.006362055515813,0.9709091800498594,1.4171170515405405e-29,0.0,0.0,300,300,3177,3.5969883234570097e-29,3.5935949382462013e-29,28.44447087714317,8.0,0.9592906878764788,8.0,enriched mobilization risk,PET_COOH | pH 8.0 | OM 2.0% | 1000 µm | Cd 10.0
PET_COOH,8.0,2.0,1000,5.0,0.010722668237061094,0.005470538141681609,0.009779180614203,0.00529309705951205,0.9709091583458307,1.4171170515405405e-29,0.0,0.0,300,300,3178,3.595856483204191e-29,3.5935949382462013e-29,28.44447087714317,8.0,0.9728200061914631,8.0,enriched mobilization risk,PET_COOH | pH 8.0 | OM 2.0% | 1000 µm | Cd 5.0
PET_COOH,8.0,2.0,1000,2.0,0.007860061617451368,0.004010080879460334,0.0071684547629806,0.0038800108438605003,0.9709091113009175,1.4171170515405405e-29,0.0,0.0,300,300,3179,3.594725355024511e-29,3.5935949382462013e-29,28.44447087714317,8.0,0.9494985152087648,7.931306396027482,enriched mobilization risk,PET_COOH | pH 8.0 | OM 2.0% | 1000 µm | Cd 2.0
PET_COOH,8.0,2.0,1000,0.6,0.004098700294452787,0.002091092981374485,0.0037380556384655,0.0020232667836728,0.970908949585041,1.4171170515405405e-29,0.0,0.0,300,300,3180,3.5935949382462013e-29,3.5935949382462013e-29,28.44447087714317,8.0,0.973510178349399,7.977519981454714,enriched mobilization risk,PET_COOH | pH 8.0 | OM 2.0% | 1000 µm | Cd 0.6
PET_COOH,7.5,8.0,500,0.3,0.0023977759687639493,0.0012453151950012934,0.0021905901836087,0.0012025430919314,0.9451853717461518,1.543977423601339e-29,0.0,0.0,300,300,3181,3.91406285568098e-29,3.900685800856453e-29,28.408859030577677,8.0,0.94065018655717,8.0,enriched mobilization risk,PET_COOH | pH 7.5 | OM 8.0% | 500 µm | Cd 0.3
PET_COOH,7.5,8.0,500,1.0,0.007062993865294034,0.0036682549567738578,0.0064526983462001,0.0035422635774608,0.9451857395324509,1.5439801760180558e-29,0.0,0.0,300,300,3182,3.9128397672563173e-29,3.900685800856453e-29,28.408859030577677,8.0,0.9505357239563385,8.0,enriched mobilization risk,PET_COOH | pH 7.5 | OM 8.0% | 500 µm | Cd 1.0
PET_COOH,7.5,8.0,500,2.0,0.00974883744918466,0.005063181701385435,0.0089064649475111,0.00488927959976295,0.9451857916111673,1.5439801760180558e-29,0.0,0.0,300,300,3183,3.91161047420974e-29,3.900685800856453e-29,28.408859030577677,8.0,0.9910979034242937,8.0,enriched mobilization risk,PET_COOH | pH 7.5 | OM 8.0% | 500 µm | Cd 2.0
PET_COOH,7.0,2.0,50,0.3,0.013121445874232368,0.00718258165204294,0.0120651100179919,0.006938297572391399,0.8693522171900421,1.5439829284394703e-29,0.0,0.0,300,300,3184,3.91038892428891e-29,3.900685800856453e-29,28.408859030577677,8.0,0.8418091276695372,8.0,enriched mobilization risk,PET_COOH | pH 7.0 | OM 2.0% | 50 µm | Cd 0.3
PET_COOH,7.5,8.0,500,5.0,0.01329932954120265,0.0069071745553972415,0.0121501679560804,0.00666993792390755,0.9451858281729414,1.543988433296622e-29,0.0,0.0,300,300,3185,3.909175110236722e-29,3.900685800856453e-29,28.408859030577677,8.0,0.9735348378676612,7.985143899534681,enriched mobilization risk,PET_COOH | pH 7.5 | OM 8.0% | 500 µm | Cd 5.0
PET_COOH,7.0,2.0,50,0.6,0.027819295745019873,0.015228075099812569,0.0255797163669171,0.01471015877239225,0.8693522652212223,1.54399118573236e-29,0.0,0.0,300,300,3186,3.9079550915711713e-29,3.900685800856453e-29,28.408859030577677,8.0,0.8705772993485181,8.0,enriched mobilization risk,PET_COOH | pH 7.0 | OM 2.0% | 50 µm | Cd 0.6
PET_COOH,7.5,8.0,500,10.0,0.015985173125093278,0.008302101300008816,0.0146039345573914,0.0080169539462097,0.9451858450406045,1.54399118573236e-29,0.0,0.0,300,300,3187,3.9067288740965647e-29,3.900685800856453e-29,28.408859030577677,8.0,0.94445314594205,7.996248878435042,enriched mobilization risk,PET_COOH | pH 7.5 | OM 8.0% | 500 µm | Cd 10.0
PET_COOH,7.5,8.0,500,0.6,0.005083619552654577,0.0026402419396128625,0.0046443567849197,0.00254955911423355,0.9451856659308507,1.54399118573236e-29,0.0,0.0,300,300,3188,3.905503425892645e-29,3.900685800856453e-29,28.408859030577677,8.0,0.891377159893632,8.0,enriched mobilization risk,PET_COOH | pH 7.5 | OM 8.0% | 500 µm | Cd 0.6
PET_COOH,7.0,2.0,50,5.0,0.07277845595742859,0.03983838423251693,0.0669194604376877,0.0384834559492752,0.8693522917102815,1.5440049479822377e-29,0.22333333333333333,0.0,300,300,3189,3.904313546732131e-29,3.900685800856453e-29,28.408859030577677,8.0,0.8925798328895801,7.994412623597799,enriched mobilization risk,PET_COOH | pH 7.0 | OM 2.0% | 50 µm | Cd 5.0
PET_COOH,7.0,2.0,50,1.0,0.03865110540801048,0.021157326958908432,0.0355395162647752,0.020437753079428203,0.8693522772380619,1.5440049479822377e-29,0.0,0.0,300,300,3190,3.9030896239902085e-29,3.900685800856453e-29,28.408859030577677,8.0,0.8394166108570243,8.0,enriched mobilization risk,PET_COOH | pH 7.0 | OM 2.0% | 50 µm | Cd 1.0
PET_COOH,7.0,2.0,50,2.0,0.05334895527879798,0.02920282040667806,0.0490541226137004,0.02820961427942905,0.8693522857408879,1.5440077004464583e-29,0.03333333333333333,0.0,300,300,3191,3.9018734241304416e-29,3.900685800856453e-29,28.408859030577677,8.0,0.8447834949814373,8.0,enriched mobilization risk,PET_COOH | pH 7.0 | OM 2.0% | 50 µm | Cd 2.0
PET_COOH,7.0,2.0,50,10.0,0.08747630582821606,0.04788387768028655,0.0804340667866129,0.046255317149276096,0.8693522944642427,1.5440214628390125e-29,0.35333333333333333,0.0,300,300,3192,3.900685800856453e-29,3.900685800856453e-29,28.408859030577677,8.0,0.8615790472236313,7.985919659636019,enriched mobilization risk,PET_COOH | pH 7.0 | OM 2.0% | 50 µm | Cd 10.0
PET_COOH,6.5,6.0,50,0.3,0.01202487479578478,0.00658252523842053,0.0110552530769969,0.006354416402245501,0.8693087204813178,1.6464604271837128e-29,0.0,0.0,300,300,3193,4.1581762871310553e-29,4.151822950849305e-29,28.38176117469443,8.0,0.8601951429396534,7.9700252836581695,enriched mobilization risk,PET_COOH | pH 6.5 | OM 6.0% | 50 µm | Cd 0.3
PET_COOH,6.5,6.0,50,0.6,0.025494412082871367,0.01395587179277921,0.0234386787731203,0.01347224923803725,0.86930877288906,1.6464662915768367e-29,0.0,0.0,300,300,3194,4.156889222065e-29,4.151822950849305e-29,28.38176117469443,8.0,0.8467164338722498,8.0,enriched mobilization risk,PET_COOH | pH 6.5 | OM 6.0% | 50 µm | Cd 0.6
PET_COOH,6.5,6.0,50,1.0,0.035420997632793,0.019389774517205496,0.032564837449077,0.0187178471430422,0.8693087860008654,1.6464897493517544e-29,0.0,0.0,300,300,3195,4.155647367377949e-29,4.151822950849305e-29,28.38176117469443,8.0,0.9046150924139934,8.0,enriched mobilization risk,PET_COOH | pH 6.5 | OM 6.0% | 50 µm | Cd 1.0
PET_COOH,6.5,6.0,50,5.0,0.06669629468481225,0.036510155035111826,0.0613182614838561,0.0352449431791788,0.8693088017917822,1.646498546100807e-29,0.15666666666666668,0.0,300,300,3196,4.1543692977962793e-29,4.151822950849305e-29,28.38176117469443,8.0,0.8851346395006517,8.0,enriched mobilization risk,PET_COOH | pH 6.5 | OM 6.0% | 50 µm | Cd 5.0
PET_COOH,6.5,6.0,50,2.0,0.04889053491987959,0.026763121071564165,0.0449482631452004,0.02583567997883395,0.8693087952784622,1.6465161397355993e-29,0.016666666666666666,0.0,300,300,3197,4.1531142167118776e-29,4.151822950849305e-29,28.38176117469443,8.0,0.9286596334987318,8.0,enriched mobilization risk,PET_COOH | pH 6.5 | OM 6.0% | 50 µm | Cd 2.0
PET_COOH,6.5,6.0,50,10.0,0.08016583197189882,0.0438835015894705,0.0737016871799795,0.04236277601497055,0.869308804796682,1.6465190720258033e-29,0.29333333333333333,0.0,300,300,3198,4.151822950849305e-29,4.151822950849305e-29,28.38176117469443,8.0,0.8499547937955523,7.98970979862153,enriched mobilization risk,PET_COOH | pH 6.5 | OM 6.0% | 50 µm | Cd 10.0
PET_COOH,6.0,8.0,50,0.6,0.023169528420722868,0.012683668485745847,0.0212976411793235,0.0122343397036823,0.8692565540485826,1.8621331653310957e-29,0.0,0.0,300,300,3199,4.694042464904644e-29,4.6868088187107667e-29,28.329122761579505,8.0,0.8488315868854585,8.0,enriched mobilization risk,PET_COOH | pH 6.0 | OM 8.0% | 50 µm | Cd 0.6
PET_COOH,6.0,8.0,50,2.0,0.0444321145609612,0.024323421736450287,0.0408424036767005,0.02346174567823885,0.8692565786826175,1.8621364752989835e-29,0.0033333333333333335,0.0,300,300,3200,4.6925839177534384e-29,4.6868088187107667e-29,28.329122761579505,8.0,0.9177012827018297,8.0,enriched mobilization risk,PET_COOH | pH 6.0 | OM 8.0% | 50 µm | Cd 2.0
PET_COOH,6.0,8.0,50,0.3,0.010928303717337199,0.005982468824798123,0.0100453961360019,0.0057705352320997,0.8692564963867397,1.8621430952518633e-29,0.0,0.0,300,300,3201,4.6911346204658004e-29,4.6868088187107667e-29,28.329122761579505,8.0,0.8370043054982618,7.968046323419152,enriched mobilization risk,PET_COOH | pH 6.0 | OM 8.0% | 50 µm | Cd 0.3
PET_COOH,6.0,8.0,50,1.0,0.032190889857575525,0.017622222075502562,0.0295901586333788,0.0169979412066563,0.8692565684749021,1.862146405236871e-29,0.0,0.0,300,300,3202,4.689677892514094e-29,4.6868088187107667e-29,28.329122761579505,8.0,0.8757530306707002,8.0,enriched mobilization risk,PET_COOH | pH 6.0 | OM 8.0% | 50 µm | Cd 1.0
PET_COOH,6.0,8.0,50,5.0,0.06061413341219594,0.033181925837706745,0.0557170625300245,0.03200643040908245,0.869256585848926,1.8621497152274952e-29,0.09333333333333334,0.0,300,300,3203,4.6882220741787455e-29,4.6868088187107667e-29,28.329122761579505,8.0,0.8612632370756693,8.0,enriched mobilization risk,PET_COOH | pH 6.0 | OM 8.0% | 50 µm | Cd 5.0
PET_COOH,6.0,8.0,50,10.0,0.07285535811558161,0.039883125498654456,0.0669693075733462,0.03847023488066505,0.8692565891550807,1.8621695752913314e-29,0.22333333333333333,0.0,300,300,3204,4.6868088187107667e-29,4.6868088187107667e-29,28.329122761579505,8.0,0.8624341276565446,7.9708251128534116,enriched mobilization risk,PET_COOH | pH 6.0 | OM 8.0% | 50 µm | Cd 10.0
PET_COOH,7.0,4.0,50,0.6,0.022324116179941598,0.012221049101370082,0.0205190820543065,0.01178419078209865,0.8692348693129661,1.922845821318466e-29,0.0,0.0,300,300,3205,4.838012075854013e-29,4.830570633959594e-29,28.31600156313221,8.0,0.8335783503375672,8.0,enriched mobilization risk,PET_COOH | pH 7.0 | OM 4.0% | 50 µm | Cd 0.6
PET_COOH,7.0,4.0,50,0.3,0.010529550597901711,0.005764266492571796,0.0096781754301855,0.0055582148065921495,0.8692348094694615,1.922845821318466e-29,0.0,0.0,300,300,3206,4.836503026547758e-29,4.830570633959594e-29,28.31600156313221,8.0,0.8520066588177239,7.949301640822203,enriched mobilization risk,PET_COOH | pH 7.0 | OM 4.0% | 50 µm | Cd 0.3
PET_COOH,7.0,4.0,50,2.0,0.04281087079408179,0.023436258341863414,0.03934936386997325,0.02259849684165885,0.8692348948790412,1.9228663185177225e-29,0.0,0.0,300,300,3207,4.835046458536612e-29,4.830570633959594e-29,28.31600156313221,8.0,0.9179996076567708,7.998484612167621,enriched mobilization risk,PET_COOH | pH 7.0 | OM 4.0% | 50 µm | Cd 2.0
PET_COOH,7.0,4.0,50,1.0,0.031016305212041906,0.01697947573306513,0.0285084572458522,0.01637252086615235,0.8692348842851123,1.9228765671967713e-29,0.0,0.0,300,300,3208,4.833565036744004e-29,4.830570633959594e-29,28.31600156313221,8.0,0.8731096249124667,7.992858395388364,enriched mobilization risk,PET_COOH | pH 7.0 | OM 4.0% | 50 µm | Cd 1.0
PET_COOH,7.0,4.0,50,10.0,0.07019700398601171,0.038428443283812265,0.06452116953457035,0.037054765377281154,0.8692349057477341,1.9228833996788562e-29,0.18666666666666668,0.0,300,300,3209,4.8320759535712983e-29,4.830570633959594e-29,28.31600156313221,8.0,0.9069297850926873,8.0,enriched mobilization risk,PET_COOH | pH 7.0 | OM 4.0% | 50 µm | Cd 10.0
PET_COOH,7.0,4.0,50,5.0,0.05840243840397182,0.03197166067501398,0.05368026291044935,0.03082878940177465,0.8692349023164897,1.9228833996788562e-29,0.07333333333333333,0.0,300,300,3210,4.830570633959594e-29,4.830570633959594e-29,28.31600156313221,8.0,0.8534395143891109,7.947486794976473,enriched mobilization risk,PET_COOH | pH 7.0 | OM 4.0% | 50 µm | Cd 5.0
PET_COOH,7.0,8.0,100,10.0,0.03498024711089427,0.018866676473787095,0.0320915722442877,0.0181859564169414,0.8907001434326308,1.98553632059794e-29,0.0,0.0,300,300,3211,4.9864107409846736e-29,4.9786847592565714e-29,28.302885371545308,8.0,0.894158442335711,7.9592522841832,enriched mobilization risk,PET_COOH | pH 7.0 | OM 8.0% | 100 µm | Cd 10.0
PET_COOH,7.0,8.0,100,1.0,0.015455902092350614,0.008336176227185396,0.0141795510198906,0.0080354024071048,0.8907000989356978,1.98553632059794e-29,0.0,0.0,300,300,3212,4.9848583092471316e-29,4.9786847592565714e-29,28.302885371545308,8.0,0.906990045884922,7.958754299802089,enriched mobilization risk,PET_COOH | pH 7.0 | OM 8.0% | 100 µm | Cd 1.0
PET_COOH,7.0,8.0,100,0.3,0.005247037066634099,0.0028300014710680205,0.0048137358366431,0.0027278934625412,0.8906999438257271,1.98553632059794e-29,0.0,0.0,300,300,3213,4.983306843853653e-29,4.9786847592565714e-29,28.302885371545308,8.0,0.9066311071339518,7.951846971506471,enriched mobilization risk,PET_COOH | pH 7.0 | OM 8.0% | 100 µm | Cd 0.3
PET_COOH,7.0,8.0,100,0.6,0.011124450562908365,0.005999997914642082,0.0102057915081565,0.0057835146921093004,0.8907000678950089,1.9855398464048454e-29,0.0,0.0,300,300,3214,4.9817651902329413e-29,4.9786847592565714e-29,28.302885371545308,8.0,0.8860798518269739,7.979632994466988,enriched mobilization risk,PET_COOH | pH 7.0 | OM 8.0% | 100 µm | Cd 0.6
PET_COOH,7.0,8.0,100,2.0,0.021333315588624883,0.01150617267075946,0.019571606691404,0.011091023636672949,0.8907001208993394,1.9855398464048454e-29,0.0,0.0,300,300,3215,4.9802156520711274e-29,4.9786847592565714e-29,28.302885371545308,8.0,0.8925223030489494,8.0,enriched mobilization risk,PET_COOH | pH 7.0 | OM 8.0% | 100 µm | Cd 2.0
PET_COOH,7.0,8.0,100,5.0,0.029102833614619995,0.015696680030213035,0.0266995165727743,0.0151303351873733,0.8907001363188747,1.9855468980368467e-29,0.0,0.0,300,300,3216,4.9786847592565714e-29,4.9786847592565714e-29,28.302885371545308,8.0,0.9181814620216728,8.0,enriched mobilization risk,PET_COOH | pH 7.0 | OM 8.0% | 100 µm | Cd 5.0
PET_COOH,4.5,0.5,25,0.3,0.05430544712631497,0.030154366020297575,0.0499920361931053,0.02905348661757835,0.8487299904148005,2.0284704872730144e-29,0.03666666666666667,0.0,300,300,3217,5.084732983950758e-29,5.07731099098032e-29,28.294366234757646,8.0,0.8569085417437119,7.971669769026849,enriched mobilization risk,PET_COOH | pH 4.5 | OM 0.5% | 25 µm | Cd 0.3
PET_COOH,4.5,0.5,25,0.6,0.11513512372437953,0.06393146261187556,0.1059900908087305,0.0615974447012435,0.8487300016563227,2.0285028951485346e-29,0.54,0.0033333333333333335,300,300,3218,5.083234103939646e-29,5.07731099098032e-29,28.294366234757646,8.0,0.804596145298597,8.0,enriched mobilization risk,PET_COOH | pH 4.5 | OM 0.5% | 25 µm | Cd 0.6
PET_COOH,4.5,0.5,25,2.0,0.22079417907947496,0.12260111726227511,0.20325678501631164,0.11812518019055705,0.8487300064588761,2.0285497074099074e-29,0.9133333333333333,0.36,300,300,3219,5.08177223999798e-29,5.07731099098032e-29,28.294366234757646,8.0,0.8336653644346685,8.0,enriched mobilization risk,PET_COOH | pH 4.5 | OM 0.5% | 25 µm | Cd 2.0
PET_COOH,4.5,0.5,25,1.0,0.1599645024814104,0.08882402067069715,0.14725873040068643,0.0855812221068919,0.8487300044688205,2.028560510387994e-29,0.7833333333333333,0.11,300,300,3220,5.080221104276019e-29,5.07731099098032e-29,28.294366234757646,8.0,0.8212597780457266,7.955319723027748,enriched mobilization risk,PET_COOH | pH 4.5 | OM 0.5% | 25 µm | Cd 1.0
PET_COOH,4.5,0.5,25,5.0,0.3012066375773688,0.1672520102104062,0.27728218667174365,0.1611459527001907,0.8487300078559907,2.0286253294275617e-29,0.9766666666666667,0.5733333333333334,300,300,3221,5.078806164701602e-29,5.07731099098032e-29,28.294366234757646,8.0,0.8065519372167785,8.0,enriched mobilization risk,PET_COOH | pH 4.5 | OM 0.5% | 25 µm | Cd 5.0
PET_COOH,4.5,0.5,25,10.0,0.3620363141754334,0.20102910680198416,0.33328024128736883,0.1936899107838559,0.8487300085005454,2.028657739699726e-29,0.9933333333333333,0.7166666666666667,300,300,3222,5.07731099098032e-29,5.07731099098032e-29,28.294366234757646,8.0,0.8690995051875234,7.946918074934276,enriched mobilization risk,PET_COOH | pH 4.5 | OM 0.5% | 25 µm | Cd 10.0
PET_COOH,4.5,1.0,25,0.3,0.05199565609601647,0.028871899704394355,0.0478648977430404,0.027815636945244797,0.8487250414345104,2.0393571424711142e-29,0.02666666666666667,0.0,300,300,3223,5.102505739027944e-29,5.09478309162941e-29,28.29287430117938,8.0,0.8756881238903612,8.0,enriched mobilization risk,PET_COOH | pH 4.5 | OM 1.0% | 25 µm | Cd 0.3
PET_COOH,4.5,1.0,25,0.6,0.1102380445155056,0.06121245511322784,0.1014802605506821,0.0589730307111552,0.8487250531753224,2.0393607623455957e-29,0.5166666666666667,0.0033333333333333335,300,300,3224,5.10093213013489e-29,5.09478309162941e-29,28.29287430117938,8.0,0.8296238891527927,7.947188761216318,enriched mobilization risk,PET_COOH | pH 4.5 | OM 1.0% | 25 µm | Cd 0.6
PET_COOH,4.5,1.0,25,1.0,0.1531606809027334,0.08504633174576393,0.1409929382586525,0.0819349579205198,0.8487250561127364,2.0393861016411977e-29,0.7566666666666667,0.09333333333333334,300,300,3225,5.099413805778176e-29,5.09478309162941e-29,28.29287430117938,8.0,0.8409748990811374,8.0,enriched mobilization risk,PET_COOH | pH 4.5 | OM 1.0% | 25 µm | Cd 1.0
PET_COOH,4.5,1.0,25,10.0,0.34663770730677673,0.19247933136262932,0.3190993182869364,0.1854375796349658,0.848725060323529,2.0394078212801944e-29,0.9933333333333333,0.69,300,300,3226,5.097887374706599e-29,5.09478309162941e-29,28.29287430117938,8.0,0.8984225477193389,7.962218860220548,enriched mobilization risk,PET_COOH | pH 4.5 | OM 1.0% | 25 µm | Cd 10.0
PET_COOH,4.5,1.0,25,5.0,0.28839531888728764,0.1601387759537959,0.2654839554792947,0.15428018586905545,0.8487250596503465,2.0394223011640528e-29,0.9733333333333334,0.54,300,300,3227,5.096343798136636e-29,5.09478309162941e-29,28.29287430117938,8.0,0.8449792205967852,7.995363914450585,enriched mobilization risk,PET_COOH | pH 4.5 | OM 1.0% | 25 µm | Cd 5.0
PET_COOH,4.5,1.0,25,2.0,0.21140306932222255,0.11738688715459743,0.1946083010662942,0.11309235168643014,0.8487250581911794,2.0394295411433206e-29,0.9033333333333333,0.3333333333333333,300,300,3228,5.09478309162941e-29,5.09478309162941e-29,28.29287430117938,8.0,0.846765480542295,7.993451671370704,enriched mobilization risk,PET_COOH | pH 4.5 | OM 1.0% | 25 µm | Cd 2.0
PET_COOH,4.5,2.0,25,0.3,0.04737607403541947,0.02630696707258792,0.0436106208429107,0.025339937600577747,0.8487136958312932,2.083401545746382e-29,0.006666666666666667,0.0,300,300,3229,5.203019530783161e-29,5.17617430893461e-29,28.285991107120307,8.0,0.8567299760504399,7.982822957229482,enriched mobilization risk,PET_COOH | pH 4.5 | OM 2.0% | 25 µm | Cd 0.3
PET_COOH,5.0,1.0,25,0.3,0.04453325430582131,0.024728546991476256,0.0409926042889847,0.023816430311551902,0.8487055440237147,2.0834126362468912e-29,0.0033333333333333335,0.0,300,300,3230,5.201436377304933e-29,5.17617430893461e-29,28.285991107120307,8.0,0.8814981120525236,8.0,enriched mobilization risk,PET_COOH | pH 5.0 | OM 1.0% | 25 µm | Cd 0.3
PET_COOH,5.0,1.0,25,0.6,0.09441671168683598,0.05242796934836606,0.0869100397169872,0.050494154743177505,0.8487055577315084,2.083427423669865e-29,0.41333333333333333,0.0,300,300,3231,5.199863430663507e-29,5.17617430893461e-29,28.285991107120307,8.0,0.8615042591886322,8.0,enriched mobilization risk,PET_COOH | pH 5.0 | OM 1.0% | 25 µm | Cd 0.6
PET_COOH,5.0,0.5,25,0.3,0.046513075188934314,0.025827803833679025,0.0428158658176117,0.024877444316409203,0.8487113265039633,2.0834311205415336e-29,0.0033333333333333335,0.0,300,300,3232,5.198263785905609e-29,5.17617430893461e-29,28.285991107120307,8.0,0.8757741571323541,8.0,enriched mobilization risk,PET_COOH | pH 5.0 | OM 0.5% | 25 µm | Cd 0.3
PET_COOH,5.0,0.5,25,0.6,0.09861420815158507,0.05475854720434981,0.0907756085096002,0.052743652448967546,0.8487113396284056,2.0834385143039093e-29,0.43333333333333335,0.0,300,300,3233,5.196674351792986e-29,5.17617430893461e-29,28.285991107120307,8.0,0.8248344752471383,7.9703378623253505,enriched mobilization risk,PET_COOH | pH 5.0 | OM 0.5% | 25 µm | Cd 0.6
PET_COOH,5.0,1.0,25,1.0,0.13117910349470005,0.07284149060367204,0.1207496097997735,0.07015471977993284,0.848705561161038,2.0834385143039093e-29,0.6366666666666667,0.02666666666666667,300,300,3234,5.195067464238319e-29,5.17617430893461e-29,28.285991107120307,8.0,0.8705541659120463,7.9238971116007475,enriched mobilization risk,PET_COOH | pH 5.0 | OM 1.0% | 25 µm | Cd 1.0
PET_COOH,5.0,1.0,25,5.0,0.24700490465779437,0.1371575575862856,0.227366593165229,0.13209847764538735,0.8487055652913171,2.0834569988209067e-29,0.9433333333333334,0.43333333333333335,300,300,3235,5.193507647138112e-29,5.17617430893461e-29,28.285991107120307,8.0,0.8468915888444334,8.0,enriched mobilization risk,PET_COOH | pH 5.0 | OM 1.0% | 25 µm | Cd 5.0
PET_COOH,4.5,2.0,25,1.0,0.13955303774537944,0.07749095389589752,0.1284613539745846,0.0746424295477755,0.8487137119404898,2.0834643926722363e-29,0.69,0.05333333333333334,300,300,3236,5.19192115652315e-29,5.17617430893461e-29,28.285991107120307,8.0,0.828958301620494,8.0,enriched mobilization risk,PET_COOH | pH 4.5 | OM 2.0% | 25 µm | Cd 1.0
PET_COOH,5.0,1.0,25,2.0,0.1810625608757147,0.10054091296056183,0.1666670452277761,0.0968324442115584,0.8487055635876903,2.0834643926722363e-29,0.85,0.20666666666666667,300,300,3237,5.190317226601456e-29,5.17617430893461e-29,28.285991107120307,8.0,0.8628770329088631,8.0,enriched mobilization risk,PET_COOH | pH 5.0 | OM 1.0% | 25 µm | Cd 2.0
